,Player,Season,Team,Tournament-fullname,Tournament,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists
1762,Rui Patrício,2014,Portugal,International-FIFA-World-Cup,WC,1,90,-,-,-,4.6,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,24,2,9,12,1,-,-,-,-,-,-,-,-,-,-
1763,Rui Patrício,2012/2013,Sporting CP,Europe-UEFA-Europa-League,UEL,5,450,1,-,1,6.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,11,4,124,40,34,49,1,-,-,-,-,-,-,-,-,-,-
1764,Rui Patrício,2012,Portugal,International-European-Championship,UEC,5,450,-,-,-,6.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,8,-,2,6,88,26,21,38,3,1,-,1,-,-,-,-,-,-,-
1765,Gonzalo Higuaín,2017/2018,Juventus,Italy-Serie-A,ISA,35,2818,31,11,20,7.25,102,33,2,67,16,1,15,-,41,53,94,81,72,19,17,36,7,47,19,4,-,30,20,4,-,15,-,-,-,-,698,44,18,517,119,30,2,28,-,-,1,-,-,5,6
1766,Gonzalo Higuaín,2017/2018,Juventus,Europe-UEFA-Champions-League,UCL,10,831,15,5,10,7.24,24,5,4,15,5,2,3,-,7,18,25,16,13,10,5,15,4,16,6,1,-,8,7,-,-,5,-,-,-,-,209,18,4,146,41,11,1,10,-,-,1,-,-,-,1
1767,Gonzalo Higuaín,2016/2017,Juventus,Italy-Serie-A,ISA,38,2968,35,16,19,7.5,134,29,7,98,24,5,17,2,21,53,74,67,53,19,26,45,8,37,22,1,-,29,14,4,-,17,-,-,-,-,759,76,12,551,120,39,-,39,-,-,-,-,-,3,3
1768,Gonzalo Higuaín,2016/2017,Juventus,Europe-UEFA-Champions-League,UCL,12,1039,24,9,15,7.14,42,11,3,28,5,1,4,-,16,17,33,26,31,7,6,13,3,10,13,1,-,7,10,2,-,3,-,-,-,-,247,22,2,174,49,8,2,6,-,-,-,-,-,1,1
1769,Gonzalo Higuaín,2015/2016,Napoli,Italy-Serie-A,ISA,35,2978,29,10,19,7.74,182,49,12,121,36,6,26,4,37,48,85,60,66,16,16,32,9,35,33,1,1,31,13,2,1,14,-,-,-,-,908,44,24,665,175,51,3,48,-,-,1,-,-,1,2
1770,Gonzalo Higuaín,2015/2016,Napoli,Europe-UEFA-Europa-League,UEL,5,224,4,3,1,6.82,12,6,1,5,2,-,1,1,6,5,11,7,5,2,1,3,-,-,2,-,-,3,-,-,-,2,-,-,-,-,65,2,1,52,10,3,-,3,-,-,-,-,-,-,-
1771,Gonzalo Higuaín,2015,Argentina,International-Copa-America,ICA,4,111,3,3,-,6.61,6,-,1,5,2,-,2,-,1,-,1,3,2,1,-,1,-,-,-,-,-,1,1,-,-,1,-,-,-,-,38,1,-,25,12,2,-,2,-,-,-,-,-,-,-
1772,Gonzalo Higuaín,2014/2015,Napoli,Italy-Serie-A,ISA,37,2783,98,32,66,7.09,113,31,9,73,18,3,14,1,74,32,106,66,31,22,25,47,19,38,47,5,-,48,23,1,1,18,-,-,-,-,750,38,14,549,149,49,2,47,2,-,-,-,-,5,7
1773,Gonzalo Higuaín,2014/2015,Napoli,Europe-UEFA-Europa-League,UEL,14,833,47,14,33,7.32,37,6,2,29,7,2,5,-,20,23,43,19,17,9,7,16,2,13,11,-,-,5,10,-,-,9,-,-,-,-,262,12,4,187,59,15,2,13,1,-,1,-,-,1,3
1774,Gonzalo Higuaín,2013/2014,Napoli,Italy-Serie-A,ISA,32,2423,98,30,68,7.14,90,22,3,65,17,1,15,1,44,39,83,54,49,14,16,30,6,21,41,6,-,30,19,-,-,11,-,-,-,-,627,41,13,463,110,25,4,21,2,-,-,-,-,5,7
1775,Gonzalo Higuaín,2013/2014,Napoli,Europe-UEFA-Champions-League,UCL,5,407,20,5,15,7.54,15,2,1,12,4,1,3,-,9,2,11,8,13,5,1,6,2,3,3,1,-,6,1,1,1,5,-,-,-,-,84,4,1,67,12,6,1,5,-,-,-,-,-,2,2
1776,Gonzalo Higuaín,2013/2014,Napoli,Europe-UEFA-Europa-League,UEL,4,335,14,5,9,7.03,12,1,1,10,1,-,1,-,3,4,7,9,4,2,2,4,4,2,-,-,-,6,-,-,-,-,-,-,-,-,73,6,-,52,15,3,1,2,-,-,1,-,-,1,2
1777,Gonzalo Higuaín,2014,Argentina,International-FIFA-World-Cup,WC,7,543,16,1,15,6.39,15,1,1,13,1,-,1,-,5,2,7,11,13,2,5,7,2,5,5,-,-,4,4,-,-,5,-,-,-,-,130,4,2,106,18,6,-,6,-,-,-,-,-,1,1
1778,Gonzalo Higuaín,2012/2013,Real Madrid,Spain-La-Liga,SLL,28,1741,61,25,36,7.24,56,9,7,40,16,6,9,1,23,20,43,32,25,22,9,31,9,23,20,3,1,31,21,3,-,-,-,-,-,-,532,33,13,365,121,23,1,22,-,-,1,-,-,4,5
1779,Gonzalo Higuaín,2012/2013,Real Madrid,Europe-UEFA-Champions-League,UCL,9,483,22,6,16,6.6,10,1,3,6,1,-,1,-,3,3,6,9,8,4,4,8,2,7,6,1,-,10,7,-,-,-,-,-,-,-,134,7,1,105,21,13,2,11,1,-,-,-,-,1,2
1780,Gonzalo Higuaín,2011/2012,Real Madrid,Spain-La-Liga,SLL,35,1716,24,6,18,7.31,60,7,6,47,22,3,15,4,19,24,43,27,44,20,5,25,17,16,32,4,-,38,4,3,1,-,-,-,-,-,656,34,5,522,95,29,1,28,1,-,1,-,-,5,7
1781,Gonzalo Higuaín,2011/2012,Real Madrid,Europe-UEFA-Champions-League,UCL,11,515,9,4,5,6.84,11,2,2,7,3,1,2,-,3,5,8,12,14,6,1,7,4,10,7,2,-,14,1,-,-,-,-,-,-,-,203,12,2,167,22,7,1,6,-,-,-,-,-,2,2
1782,Gonzalo Higuaín,2010/2011,Real Madrid,Spain-La-Liga,SLL,17,1317,23,6,17,7.51,49,6,6,37,10,5,5,-,25,21,46,34,29,8,5,13,9,13,17,1,-,29,9,-,-,-,-,-,-,-,385,17,2,298,68,18,3,15,2,-,2,-,-,2,6
1783,Gonzalo Higuaín,2010/2011,Real Madrid,Europe-UEFA-Champions-League,UCL,6,410,8,5,3,7.06,20,5,3,12,2,1,1,-,7,9,16,8,12,1,2,3,5,2,3,-,-,6,3,1,-,-,-,-,-,-,117,3,1,94,19,10,-,10,-,-,-,-,-,-,-
1784,Gonzalo Higuaín,2009/2010,Real Madrid,Spain-La-Liga,SLL,32,2401,27,4,23,7.9,98,20,7,71,27,4,20,3,56,45,101,-,55,9,15,24,17,32,25,3,-,43,8,1,2,-,-,-,-,-,771,30,5,598,138,51,5,46,3,-,1,-,-,1,5
1785,Gonzalo Higuaín,2009/2010,Real Madrid,Europe-UEFA-Champions-League,UCL,7,473,5,2,3,7.05,18,4,1,13,2,-,2,-,12,7,19,-,17,5,2,7,2,5,5,1,-,5,2,-,-,-,-,-,-,-,153,6,2,122,23,8,2,6,-,-,-,-,-,1,1
1786,Ivan Strinic,2017/2018,Sampdoria,Italy-Serie-A,ISA,17,1254,18,11,7,6.63,-,-,-,-,-,-,-,-,9,10,19,16,8,35,21,56,22,13,14,2,-,-,38,2,8,19,-,-,-,-,684,29,36,534,85,4,1,3,2,-,-,-,-,-,2
1787,Ivan Strinic,2016/2017,Napoli,Italy-Serie-A,ISA,12,1037,20,13,7,7.21,1,-,-,1,-,-,-,-,3,9,12,9,8,29,5,34,21,14,12,3,-,-,19,5,2,7,-,-,-,-,783,12,7,707,57,11,4,7,1,1,-,-,-,1,2
1788,Ivan Strinic,2015/2016,Napoli,Italy-Serie-A,ISA,5,252,3,2,1,6.64,3,2,-,1,-,-,-,-,2,2,4,2,1,7,2,9,8,2,3,-,-,-,3,-,-,1,-,-,-,-,188,4,2,164,18,1,-,1,-,-,-,-,-,-,-
1789,Ivan Strinic,2015/2016,Napoli,Europe-UEFA-Europa-League,UEL,6,412,13,7,6,7.0,-,-,-,-,-,-,-,-,4,5,9,3,3,13,2,15,13,2,6,1,-,-,8,2,-,9,-,-,-,-,350,5,8,311,26,4,-,4,-,-,-,-,-,-,-
1790,Ivan Strinic,2014/2015,Napoli,Italy-Serie-A,ISA,9,806,20,13,7,7.01,2,1,-,1,-,-,-,-,8,8,16,4,6,17,11,28,18,8,6,1,-,-,31,1,4,13,-,-,-,-,416,14,24,326,52,3,-,3,-,-,-,-,-,2,2
1791,Ivan Strinic,2014/2015,Dnipro,Europe-UEFA-Europa-League,UEL,4,316,5,2,3,6.7,1,1,-,-,-,-,-,-,4,3,7,5,2,7,4,11,9,9,5,2,-,-,13,-,-,1,-,-,-,-,157,10,14,105,28,1,-,1,-,-,-,-,-,-,-
1792,Ivan Strinic,2016,Croatia,International-European-Championship,UEC,3,270,3,2,1,7.04,1,1,-,-,-,-,-,-,1,2,3,3,1,12,-,12,6,2,2,1,-,-,4,-,1,4,-,-,-,-,113,7,2,88,16,1,1,-,-,-,-,-,-,-,-
1793,Ivan Strinic,2013/2014,Dnipro,Europe-UEFA-Europa-League,UEL,4,360,5,3,2,6.98,-,-,-,-,-,-,-,-,3,4,7,4,3,14,5,19,5,5,5,1,-,-,16,-,2,7,-,-,-,-,139,5,9,104,21,4,1,3,-,-,-,-,-,-,-
1794,Ivan Strinic,2012/2013,Dnipro,Europe-UEFA-Europa-League,UEL,7,576,4,4,-,6.97,2,2,-,-,-,-,-,-,7,3,10,8,2,11,-,11,13,5,9,2,-,-,24,-,2,-,-,-,-,-,246,9,9,191,37,8,3,5,1,-,-,-,-,1,2
1795,Ivan Strinic,2012,Croatia,International-European-Championship,UEC,3,270,3,1,2,6.96,2,1,-,1,-,-,-,-,8,2,10,4,3,9,-,9,4,2,5,1,-,-,8,-,2,-,-,-,-,-,98,2,4,67,25,5,2,3,1,-,-,-,-,-,1
1796,Nikola Kalinic,2017/2018,AC Milan,Italy-Serie-A,ISA,31,1813,105,48,57,6.63,49,6,8,35,6,4,2,-,3,6,9,38,24,6,8,14,3,45,44,3,-,18,11,1,1,3,-,-,-,-,376,6,5,295,70,38,1,37,-,-,1,-,-,2,3
1797,Nikola Kalinic,2017/2018,AC Milan,Europe-UEFA-Europa-League,UEL,6,184,6,1,5,6.36,4,1,-,3,-,-,-,-,-,1,1,4,3,2,1,3,1,7,3,-,-,-,-,-,-,-,-,-,-,-,47,2,-,38,7,4,-,4,-,-,-,-,-,1,1
1798,Nikola Kalinic,2016/2017,Fiorentina,Italy-Serie-A,ISA,32,2487,120,50,70,6.94,90,10,12,68,15,3,11,1,20,20,40,55,39,5,10,15,6,67,44,5,1,34,16,4,-,5,-,-,-,-,597,9,4,459,125,36,1,35,-,-,1,-,-,1,2
1799,Nikola Kalinic,2016/2017,Fiorentina,Europe-UEFA-Europa-League,UEL,7,496,23,9,14,7.4,17,2,1,14,5,-,5,-,3,6,9,13,10,1,1,2,2,16,12,1,-,9,4,1,1,1,-,-,-,-,136,4,-,102,30,9,1,8,-,-,-,-,-,2,2
1800,Nikola Kalinic,2015/2016,Fiorentina,Italy-Serie-A,ISA,36,2571,100,36,64,6.67,72,10,10,52,12,5,6,1,19,13,32,60,53,9,14,23,5,83,50,5,-,35,12,3,-,6,-,-,-,-,575,3,8,450,114,18,-,18,-,-,1,-,-,2,3
1801,Nikola Kalinic,2015/2016,Fiorentina,Europe-UEFA-Europa-League,UEL,5,325,19,7,12,6.72,4,-,-,4,1,-,1,-,2,3,5,3,6,1,-,1,-,17,7,-,-,3,1,-,-,1,-,-,-,-,97,4,-,68,25,6,1,5,-,-,-,-,-,1,1
1802,Nikola Kalinic,2014/2015,Dnipro,Europe-UEFA-Europa-League,UEL,15,874,59,22,37,6.57,27,5,4,18,4,1,3,-,4,8,12,35,21,6,2,8,1,28,34,3,-,6,4,-,-,4,-,-,-,-,239,3,1,169,66,10,-,10,-,-,-,-,-,-,-
1803,Nikola Kalinic,2016,Croatia,International-European-Championship,UEC,2,92,2,-,2,6.89,2,1,1,-,1,1,-,-,1,1,2,2,-,1,1,2,-,1,2,-,-,-,-,-,-,-,-,-,-,-,15,-,1,10,4,2,-,2,-,-,-,-,-,1,1
1804,Nikola Kalinic,2013/2014,Dnipro,Europe-UEFA-Europa-League,UEL,4,224,8,5,3,6.66,10,3,-,7,1,-,1,-,3,1,4,2,9,-,2,2,-,3,6,-,-,-,1,-,-,1,-,-,-,-,50,-,2,36,12,3,-,3,-,-,1,-,-,1,2
1805,Nikola Kalinic,2012/2013,Dnipro,Europe-UEFA-Europa-League,UEL,5,243,10,4,6,6.24,19,3,3,13,2,-,2,-,11,2,13,9,5,1,-,1,-,7,10,-,1,2,1,-,-,-,-,-,-,-,55,1,-,36,18,2,-,2,-,-,-,-,-,-,-
1806,Nikola Kalinic,2010/2011,Blackburn,England-Premier-League,EPL,18,1073,21,5,16,6.4,32,11,4,17,5,1,2,2,22,9,31,35,24,3,4,7,7,23,30,2,1,15,-,2,-,-,-,-,-,-,185,3,4,136,42,9,-,9,-,-,-,-,-,1,1
1807,Nikola Kalinic,2009/2010,Blackburn,England-Premier-League,EPL,26,1451,38,9,29,6.28,37,4,9,24,2,1,1,-,14,6,20,-,32,10,3,13,2,33,44,2,-,21,2,1,-,-,-,-,-,-,229,2,4,154,69,7,-,7,-,-,1,-,-,-,1
1808,Birkir Bjarnason,2017/2018,Aston Villa,England-Championship,EC,25,1100,45,27,18,6.61,25,15,1,9,3,-,1,2,10,10,20,17,10,24,10,34,12,25,23,1,-,2,27,8,3,8,-,-,-,-,553,30,16,428,79,10,2,8,1,-,-,-,-,1,2
1809,Birkir Bjarnason,2016/2017,Aston Villa,England-Championship,EC,8,407,10,3,7,6.24,8,2,3,3,-,-,-,-,1,1,2,4,2,6,2,8,5,9,8,-,-,-,10,-,3,11,-,-,-,-,99,8,6,60,25,1,-,1,-,-,-,-,-,-,-
1810,Birkir Bjarnason,2016/2017,FC Basel 1893,Europe-UEFA-Champions-League,UCL,5,434,6,1,5,6.45,6,3,1,2,-,-,-,-,7,2,9,8,8,11,2,13,5,11,12,-,-,2,3,1,-,-,-,-,-,-,119,4,3,90,22,7,-,7,-,-,-,-,-,-,-
1811,Birkir Bjarnason,2015/2016,FC Basel 1893,Europe-UEFA-Europa-League,UEL,10,800,9,2,7,6.69,20,7,-,13,2,-,2,-,5,5,10,13,13,14,4,18,5,16,10,1,-,2,4,1,1,3,-,-,-,-,285,13,4,216,52,10,2,8,-,-,-,-,-,-,-
1812,Birkir Bjarnason,2016,Iceland,International-European-Championship,UEC,5,450,7,1,6,6.54,4,1,-,3,2,-,2,-,2,1,3,6,8,7,3,10,4,5,11,2,-,2,7,1,1,6,-,-,-,-,104,6,4,77,17,1,-,1,-,-,-,-,-,-,-
1813,Birkir Bjarnason,2013/2014,Sampdoria,Italy-Serie-A,ISA,14,694,26,10,16,6.34,9,5,1,3,-,-,-,-,5,5,10,11,10,10,3,13,6,14,12,1,-,1,6,2,1,3,-,-,-,-,237,7,3,187,40,5,-,5,-,-,-,-,-,1,1
1814,Birkir Bjarnason,2012/2013,Pescara,Italy-Serie-A,ISA,24,1615,38,22,16,6.51,23,11,2,10,2,-,2,-,30,12,42,20,22,36,18,54,13,44,29,4,-,3,46,6,5,-,-,-,-,-,708,26,10,583,89,17,2,15,-,-,-,-,-,-,-
1815,Rúrik Gíslason,2017/2018,Nuernberg,Germany-Bundesliga-II,GB2,4,124,11,6,5,6.18,3,-,-,3,-,-,-,-,4,-,4,7,4,2,1,3,1,5,5,-,-,1,2,1,1,3,-,-,-,-,34,1,1,21,11,2,-,2,-,-,-,-,-,-,-
1816,Rúrik Gíslason,2017/2018,Sandhausen,Germany-Bundesliga-II,GB2,15,1260,93,50,43,6.83,30,6,4,20,3,1,2,-,20,19,39,41,25,16,10,26,6,32,25,2,-,5,19,-,1,16,-,-,-,-,308,11,13,192,92,9,3,6,-,-,-,-,-,-,-
1817,Rúrik Gíslason,2016/2017,Nuernberg,Germany-Bundesliga-II,GB2,15,328,32,14,18,6.16,14,6,1,7,-,-,-,-,13,7,20,10,10,3,-,3,3,15,11,1,-,1,3,-,-,3,-,-,-,-,93,2,1,61,29,3,-,3,-,-,-,-,-,1,1
1818,Rúrik Gíslason,2015/2016,Nuernberg,Germany-Bundesliga-II,GB2,11,529,34,19,15,6.34,8,1,1,6,-,-,-,-,15,9,24,6,11,7,6,13,12,14,19,2,-,3,5,-,2,4,-,-,-,-,120,2,7,68,43,1,-,1,-,-,-,-,-,-,-
1819,Rúrik Gíslason,2014/2015,FC Copenhagen,Europe-UEFA-Europa-League,UEL,5,332,2,1,1,6.31,8,6,-,2,-,-,-,-,3,6,9,5,9,4,2,6,2,9,5,2,-,-,-,-,1,1,-,-,-,-,138,4,4,110,20,3,-,3,-,-,-,-,-,-,-
1820,Rúrik Gíslason,2013/2014,FC Copenhagen,Europe-UEFA-Champions-League,UCL,6,392,9,2,7,6.81,7,4,-,3,-,-,-,-,13,14,27,5,6,11,2,13,5,20,11,-,-,1,1,2,1,3,-,-,-,-,103,1,2,84,16,5,1,4,1,-,-,-,-,-,1
1821,Rúrik Gíslason,2012/2013,FC Copenhagen,Europe-UEFA-Europa-League,UEL,4,318,4,2,2,6.78,3,1,-,2,1,-,1,-,8,3,11,14,13,7,3,10,9,9,7,-,-,-,-,-,2,-,-,-,-,-,111,3,-,82,26,-,-,-,-,-,-,-,-,-,-
1822,Elderson Echiéjilé,2017/2018,Sivasspor,Turkey-Super-Lig,TS,7,457,13,7,6,6.32,2,1,-,1,-,-,-,-,1,-,1,9,1,7,3,10,5,4,11,2,-,-,16,5,4,6,-,-,-,-,206,11,18,140,37,3,2,1,1,-,-,-,-,-,1
1823,Elderson Echiéjilé,2016/2017,Sporting Gijo..,Spain-La-Liga,SLL,3,197,6,1,5,6.33,2,1,-,1,1,-,1,-,3,1,4,3,-,2,4,6,4,4,5,-,-,-,8,-,-,2,-,-,-,-,49,4,3,29,13,-,-,-,-,-,-,-,-,-,-
1824,Elderson Echiéjilé,2016/2017,Standard Lieg..,Europe-UEFA-Europa-League,UEL,3,165,10,5,5,6.39,1,1,-,-,-,-,-,-,1,1,2,3,1,2,3,5,3,-,4,-,-,1,3,1,-,1,-,-,-,-,86,3,10,59,14,-,-,-,-,-,-,-,-,-,-
1825,Elderson Echiéjilé,2015/2016,Monaco,Europe-UEFA-Europa-League,UEL,4,168,2,-,2,6.13,1,-,-,1,-,-,-,-,2,4,6,5,6,4,2,6,10,2,1,1,-,-,3,-,1,-,-,-,-,-,70,3,2,49,16,1,-,1,-,-,-,-,-,-,-
1826,Elderson Echiéjilé,2015/2016,Monaco,France-Ligue-1,FL1,20,1568,53,27,26,6.84,6,-,1,5,-,-,-,-,7,16,23,11,10,43,17,60,41,15,24,4,1,3,55,7,10,19,-,-,-,-,610,20,50,435,105,8,1,7,1,-,-,-,-,-,1
1827,Elderson Echiéjilé,2014/2015,Monaco,Europe-UEFA-Champions-League,UCL,3,184,6,3,3,6.61,-,-,-,-,-,-,-,-,1,-,1,1,1,4,2,6,7,4,1,1,-,-,12,-,-,2,-,-,-,-,66,2,12,36,16,-,-,-,-,-,-,-,-,-,-
1828,Elderson Echiéjilé,2014/2015,Monaco,France-Ligue-1,FL1,12,889,28,22,6,6.99,7,1,1,5,1,-,1,-,4,5,9,6,6,21,5,26,25,7,10,1,-,-,36,2,2,15,-,-,-,-,398,16,27,301,54,8,2,6,-,-,-,-,-,-,-
1829,Elderson Echiéjilé,2013/2014,Monaco,France-Ligue-1,FL1,5,450,13,6,7,6.76,3,1,-,2,-,-,-,-,3,1,4,1,-,9,-,9,13,1,4,2,-,-,12,1,3,3,-,-,-,-,182,3,4,148,27,4,-,4,-,-,-,-,-,-,-
1830,Elderson Echiéjilé,2013,Nigeria,International-Confederations-Cup,ICC,3,270,6,6,-,6.96,3,1,-,2,1,-,1,-,1,2,3,2,3,9,-,9,5,-,6,-,-,1,5,-,-,-,-,-,-,-,149,1,3,118,27,1,-,1,-,-,-,-,-,-,-
1831,Elderson Echiéjilé,2012/2013,Braga,Europe-UEFA-Champions-League,UCL,3,270,1,1,-,6.57,1,-,-,1,-,-,-,-,-,2,2,5,1,10,3,13,5,2,5,1,-,2,7,-,1,-,-,-,-,-,105,3,1,88,13,-,-,-,-,-,-,-,-,-,-
1832,Elderson Echiéjilé,2010/2011,Braga,Europe-UEFA-Champions-League,UCL,3,270,5,1,4,7.08,1,1,-,-,-,-,-,-,2,2,4,2,4,4,2,6,4,-,3,-,-,-,17,3,2,-,-,-,-,-,107,8,6,65,28,1,-,1,-,-,-,-,-,-,-
1833,John Ogu,2017/2018,Hapoel Beer S..,Europe-UEFA-Europa-League,UEL,4,256,4,2,2,6.71,4,3,-,1,-,-,-,-,-,3,3,3,4,8,3,11,6,3,5,-,-,-,8,-,-,4,-,-,-,-,177,10,9,139,19,1,-,1,-,-,-,-,-,-,-
1834,John Ogu,2016/2017,Hapoel Beer S..,Europe-UEFA-Europa-League,UEL,7,630,35,18,17,7.0,11,9,-,2,-,-,-,-,4,5,9,5,5,8,8,16,11,8,11,1,-,-,17,4,1,4,-,-,-,-,408,26,17,319,46,10,-,10,-,-,-,-,-,-,-
1835,John Ogu,2013,Nigeria,International-Confederations-Cup,ICC,3,128,5,2,3,6.31,3,1,-,2,-,-,-,-,2,-,2,2,1,1,1,2,3,2,1,-,-,-,1,-,-,-,-,-,-,-,53,4,1,46,2,3,-,3,-,-,-,-,-,-,-
1836,John Ogu,2012/2013,Academica,Europe-UEFA-Europa-League,UEL,5,322,4,3,1,6.91,8,7,-,1,-,-,-,-,2,3,5,2,2,12,2,14,12,4,10,1,-,-,6,1,1,-,-,-,-,-,166,18,7,116,25,4,1,3,-,-,-,-,-,-,-
1837,Renato Augusto,2018,Beijing Guoan,China-Super-league,CSl,9,810,8,3,5,8.15,14,9,-,5,2,-,2,-,13,33,46,17,12,34,14,48,13,24,8,1,-,2,13,2,1,9,-,-,-,-,756,35,29,583,109,23,3,20,2,1,1,1,-,2,5
1838,Renato Augusto,2017,Beijing Guoan,China-Super-league,CSl,28,2452,27,13,14,7.29,64,47,-,17,4,-,3,1,30,56,86,46,53,37,29,66,29,50,30,2,-,2,22,4,-,17,-,-,-,-,1767,155,104,1289,219,54,14,40,2,2,-,-,-,1,3
1839,Renato Augusto,2016,Beijing Guoan,China-Super-league,CSl,23,1846,17,4,13,7.39,57,38,-,19,4,-,4,-,7,46,53,36,45,27,11,38,22,43,21,-,-,7,19,2,-,13,-,-,-,-,1236,107,71,880,178,48,8,40,-,-,1,-,-,1,2
1840,Renato Augusto,2015,Corinthians,Brazil-Brasileirão,BSA,30,2579,53,22,31,7.23,65,35,4,26,5,3,2,-,49,46,95,65,37,51,25,76,24,35,25,2,-,5,8,2,6,42,-,-,-,-,1705,69,26,1361,249,40,1,39,3,-,1,-,-,1,5
1841,Renato Augusto,2014,Corinthians,Brazil-Brasileirão,BSA,29,2062,54,19,35,7.04,46,31,2,13,1,-,1,-,31,21,52,29,45,60,22,82,15,39,19,1,-,5,10,2,1,26,-,-,-,-,1135,60,41,835,199,65,26,39,3,2,-,-,-,3,6
1842,Renato Augusto,2013,Corinthians,Brazil-Brasileirão,BSA,15,1000,26,6,20,6.8,25,19,-,6,1,-,-,1,20,15,35,12,18,26,7,33,11,21,19,1,-,2,2,-,4,-,-,-,-,-,425,20,6,314,85,11,2,9,2,1,-,-,-,-,2
1843,Renato Augusto,2012/2013,Bayer Leverku..,Germany-Bundesliga,GB,6,106,1,-,1,6.09,3,1,-,2,-,-,-,-,3,-,3,1,2,1,2,3,1,1,1,-,-,-,-,-,-,-,-,-,-,-,62,9,3,40,10,-,-,-,-,-,-,-,-,-,-
1844,Renato Augusto,2012/2013,Bayer Leverku..,Europe-UEFA-Europa-League,UEL,5,318,6,2,4,7.14,13,8,-,5,-,-,-,-,9,12,21,4,14,4,9,13,9,7,3,-,-,-,-,-,1,-,-,-,-,-,210,21,4,152,33,7,2,5,-,-,-,-,-,-,-
1845,Renato Augusto,2011/2012,Bayer Leverku..,Germany-Bundesliga,GB,18,1351,21,6,15,6.99,25,21,-,4,-,-,-,-,24,42,66,21,31,26,22,48,12,29,15,2,-,1,4,-,1,-,-,-,-,-,768,70,14,584,100,25,4,21,-,-,1,-,-,1,2
1846,Renato Augusto,2011/2012,Bayer Leverku..,Europe-UEFA-Champions-League,UCL,4,247,7,3,4,6.04,6,1,1,4,-,-,-,-,5,1,6,6,6,1,2,3,4,2,4,-,-,1,-,1,-,-,-,-,-,-,93,5,1,67,20,2,-,2,-,-,-,-,-,-,-
1847,Renato Augusto,2010/2011,Bayer Leverku..,Germany-Bundesliga,GB,27,2222,31,12,19,7.4,57,37,1,19,7,1,3,3,49,68,117,36,58,35,23,58,26,49,35,5,-,2,7,3,2,-,-,-,-,-,1069,58,33,781,197,52,15,37,1,-,-,-,-,1,2
1848,Renato Augusto,2009/2010,Bayer Leverku..,Germany-Bundesliga,GB,17,954,13,4,9,6.98,21,12,-,9,-,-,-,-,31,33,64,-,19,19,11,30,14,30,19,1,-,-,4,2,2,-,-,-,-,-,405,26,16,290,73,28,10,18,2,-,-,-,-,2,4
1849,Taison,2017/2018,Shakhtar Done..,Europe-UEFA-Champions-League,UCL,8,720,8,3,5,6.94,17,11,-,6,1,-,1,-,5,21,26,12,12,6,9,15,4,19,5,2,-,-,3,1,-,11,-,-,-,-,336,8,8,277,43,7,-,7,-,-,-,-,-,-,-
1850,Taison,2016/2017,Shakhtar Done..,Europe-UEFA-Europa-League,UEL,8,447,8,3,5,7.32,12,4,-,8,4,-,4,-,2,11,13,10,8,6,8,14,2,8,4,2,-,-,4,-,1,9,-,-,-,-,263,16,8,206,33,8,2,6,-,-,-,-,-,2,2
1851,Taison,2015/2016,Shakhtar Done..,Europe-UEFA-Europa-League,UEL,8,611,6,1,5,7.26,16,8,-,8,1,-,1,-,10,9,19,17,8,17,13,30,9,13,12,1,-,1,2,-,7,10,-,-,-,-,300,17,8,243,32,13,1,12,-,-,-,-,-,2,2
1852,Taison,2015/2016,Shakhtar Done..,Europe-UEFA-Champions-League,UCL,5,256,8,-,8,6.74,4,2,-,2,-,-,-,-,5,8,13,3,4,5,1,6,2,6,1,-,-,-,3,-,1,2,-,-,-,-,185,7,4,160,14,5,2,3,-,-,-,-,-,1,1
1853,Taison,2014/2015,Shakhtar Done..,Europe-UEFA-Champions-League,UCL,8,461,13,5,8,6.91,3,2,-,1,-,-,-,-,8,8,16,9,10,11,4,15,14,8,8,1,-,2,2,1,2,9,-,-,-,-,235,12,6,185,32,9,1,8,-,-,-,-,-,2,2
1854,Taison,2013/2014,Shakhtar Done..,Europe-UEFA-Champions-League,UCL,6,324,10,5,5,6.98,4,-,-,4,1,-,1,-,8,7,15,7,7,11,5,16,3,6,6,-,-,2,6,2,2,10,-,-,-,-,165,6,1,137,21,3,-,3,1,-,-,-,-,-,1
